customer_id,channel,acquisition_date,campaign_id
CUST0007066,PAID_SOCIAL,2021-04-02,ACQ_CAMP_17
CUST0007067,REFERRAL,2022-05-25,ACQ_CAMP_30
CUST0007068,REFERRAL,2022-06-23,ACQ_CAMP_19
CUST0007069,REFERRAL,2023-07-08,ACQ_CAMP_3
CUST0007070,REFERRAL,2022-06-13,ACQ_CAMP_27
CUST0007071,PAID_SEARCH,2022-04-13,ACQ_CAMP_23
CUST0007072,PAID_SOCIAL,2024-11-10,ACQ_CAMP_21
CUST0007073,REFERRAL,2020-06-17,ACQ_CAMP_20
CUST0007074,PAID_SOCIAL,2020-03-16,ACQ_CAMP_13
CUST0007075,ORGANIC,2022-08-15,
CUST0007076,REFERRAL,2023-06-27,ACQ_CAMP_17
CUST0007077,PAID_SEARCH,2020-04-15,ACQ_CAMP_4
CUST0007078,ORGANIC,2022-01-27,
CUST0007079,PAID_SEARCH,2024-04-13,ACQ_CAMP_25
CUST0007080,ORGANIC,2021-03-15,
CUST0007081,PAID_SOCIAL,2021-05-25,ACQ_CAMP_13
CUST0007082,ORGANIC,2023-12-01,
CUST0007083,ORGANIC,2023-03-15,
CUST0007084,ORGANIC,2024-07-07,
CUST0007085,PAID_SOCIAL,2022-10-12,ACQ_CAMP_18
CUST0007086,PAID_SEARCH,2024-04-15,ACQ_CAMP_22
CUST0007087,ORGANIC,2023-11-18,
CUST0007088,PARTNERSHIP,2022-07-08,ACQ_CAMP_4
CUST0007089,PAID_SEARCH,2021-01-11,ACQ_CAMP_11
CUST0007090,PAID_SEARCH,2021-11-26,ACQ_CAMP_30
CUST0007091,REFERRAL,2021-04-03,ACQ_CAMP_13
CUST0007092,REFERRAL,2020-02-03,ACQ_CAMP_7
CUST0007093,REFERRAL,2022-11-13,ACQ_CAMP_20
CUST0007094,REFERRAL,2023-01-13,ACQ_CAMP_4
CUST0007095,ORGANIC,2024-10-21,
CUST0007096,ORGANIC,2022-12-20,
CUST0007097,ORGANIC,2022-04-28,
CUST0007098,REFERRAL,2022-06-18,ACQ_CAMP_12
CUST0007099,PAID_SOCIAL,2023-09-14,ACQ_CAMP_10
CUST0007100,REFERRAL,2020-10-19,ACQ_CAMP_22
CUST0007101,REFERRAL,2020-01-06,ACQ_CAMP_11
CUST0007102,REFERRAL,2020-03-15,ACQ_CAMP_6
CUST0007103,ORGANIC,2021-08-27,
CUST0007104,PAID_SEARCH,2023-05-26,ACQ_CAMP_25
CUST0007105,PAID_SOCIAL,2021-07-14,ACQ_CAMP_24
CUST0007106,REFERRAL,2020-01-13,ACQ_CAMP_16
CUST0007107,PAID_SEARCH,2023-10-27,ACQ_CAMP_11
CUST0007108,PARTNERSHIP,2023-04-04,ACQ_CAMP_27
CUST0007109,PARTNERSHIP,2020-05-09,ACQ_CAMP_7
CUST0007110,REFERRAL,2020-09-19,ACQ_CAMP_12
CUST0007111,ORGANIC,2020-07-08,
CUST0007112,PAID_SEARCH,2020-05-03,ACQ_CAMP_20
CUST0007113,PAID_SOCIAL,2024-07-16,ACQ_CAMP_20
CUST0007114,PARTNERSHIP,2020-02-22,ACQ_CAMP_24
CUST0007115,ORGANIC,2021-08-10,
CUST0007116,PAID_SEARCH,2023-06-01,ACQ_CAMP_1
CUST0007117,ORGANIC,2021-03-16,
CUST0007118,PAID_SEARCH,2022-02-25,ACQ_CAMP_3
CUST0007119,PAID_SEARCH,2020-09-16,ACQ_CAMP_28
CUST0007120,PAID_SOCIAL,2020-04-20,ACQ_CAMP_26
CUST0007121,PAID_SEARCH,2022-03-10,ACQ_CAMP_20
CUST0007122,PAID_SOCIAL,2024-12-05,ACQ_CAMP_27
CUST0007123,ORGANIC,2023-12-03,
CUST0007124,ORGANIC,2021-08-22,
CUST0007125,PAID_SOCIAL,2024-10-24,ACQ_CAMP_8
CUST0007126,ORGANIC,2021-04-04,
CUST0007127,ORGANIC,2024-02-17,
CUST0007128,PAID_SEARCH,2022-10-18,ACQ_CAMP_17
CUST0007129,PAID_SEARCH,2024-06-08,ACQ_CAMP_1
CUST0007130,ORGANIC,2020-09-16,
CUST0007131,PAID_SOCIAL,2023-08-13,ACQ_CAMP_30
CUST0007132,REFERRAL,2020-05-22,ACQ_CAMP_26
CUST0007133,ORGANIC,2022-03-15,
CUST0007134,PAID_SOCIAL,2024-04-28,ACQ_CAMP_2
CUST0007135,REFERRAL,2021-11-29,ACQ_CAMP_28
CUST0007136,PARTNERSHIP,2021-01-04,ACQ_CAMP_24
CUST0007137,PARTNERSHIP,2021-12-08,ACQ_CAMP_5
CUST0007138,ORGANIC,2020-11-16,
CUST0007139,ORGANIC,2023-04-27,
CUST0007140,ORGANIC,2023-05-10,
CUST0007141,ORGANIC,2022-07-23,
CUST0007142,ORGANIC,2021-01-25,
CUST0007143,PAID_SEARCH,2022-03-28,ACQ_CAMP_1
CUST0007144,PARTNERSHIP,2020-05-17,ACQ_CAMP_26
CUST0007145,PARTNERSHIP,2022-04-13,ACQ_CAMP_2
CUST0007146,PARTNERSHIP,2022-01-05,ACQ_CAMP_12
CUST0007147,PAID_SOCIAL,2024-05-24,ACQ_CAMP_1
CUST0007148,PARTNERSHIP,2021-07-23,ACQ_CAMP_18
CUST0007149,ORGANIC,2024-01-21,
CUST0007150,PARTNERSHIP,2020-05-03,ACQ_CAMP_23
CUST0007151,REFERRAL,2022-09-05,ACQ_CAMP_19
CUST0007152,REFERRAL,2022-07-18,ACQ_CAMP_6
CUST0007153,PARTNERSHIP,2023-04-01,ACQ_CAMP_5
CUST0007154,PAID_SOCIAL,2024-10-02,ACQ_CAMP_10
CUST0007155,REFERRAL,2021-12-06,ACQ_CAMP_5
CUST0007156,PARTNERSHIP,2021-07-02,ACQ_CAMP_12
CUST0007157,REFERRAL,2020-11-25,ACQ_CAMP_15
CUST0007158,ORGANIC,2021-01-16,
CUST0007159,PAID_SEARCH,2023-11-15,ACQ_CAMP_13
CUST0007160,PAID_SEARCH,2023-01-06,ACQ_CAMP_20
CUST0007161,PAID_SEARCH,2021-02-12,ACQ_CAMP_5
CUST0007162,REFERRAL,2021-08-30,ACQ_CAMP_5
CUST0007163,REFERRAL,2022-01-18,ACQ_CAMP_23
CUST0007164,ORGANIC,2020-04-29,
CUST0007165,PAID_SEARCH,2024-08-13,ACQ_CAMP_8
CUST0007166,ORGANIC,2021-05-09,
CUST0007167,ORGANIC,2023-11-17,
CUST0007168,REFERRAL,2021-03-04,ACQ_CAMP_15
CUST0007169,PAID_SOCIAL,2023-11-06,ACQ_CAMP_1
CUST0007170,PAID_SOCIAL,2021-05-07,ACQ_CAMP_22
CUST0007171,REFERRAL,2020-12-10,ACQ_CAMP_4
CUST0007172,ORGANIC,2022-12-29,
CUST0007173,PAID_SOCIAL,2022-06-18,ACQ_CAMP_5
CUST0007174,REFERRAL,2024-06-26,ACQ_CAMP_26
CUST0007175,PAID_SOCIAL,2022-12-23,ACQ_CAMP_13
CUST0007176,ORGANIC,2021-07-22,
CUST0007177,PAID_SEARCH,2020-12-17,ACQ_CAMP_8
CUST0007178,REFERRAL,2024-01-12,ACQ_CAMP_23
CUST0007179,PAID_SOCIAL,2021-03-17,ACQ_CAMP_4
CUST0007180,REFERRAL,2020-05-21,ACQ_CAMP_2
CUST0007181,REFERRAL,2021-04-19,ACQ_CAMP_19
CUST0007182,ORGANIC,2023-08-17,
CUST0007183,PAID_SOCIAL,2023-05-22,ACQ_CAMP_21
CUST0007184,PAID_SOCIAL,2024-09-12,ACQ_CAMP_17
CUST0007185,PAID_SOCIAL,2024-02-01,ACQ_CAMP_15
CUST0007186,PAID_SOCIAL,2023-12-08,ACQ_CAMP_14
CUST0007187,PAID_SEARCH,2020-03-24,ACQ_CAMP_11
CUST0007188,REFERRAL,2020-07-01,ACQ_CAMP_2
CUST0007189,REFERRAL,2024-09-18,ACQ_CAMP_26
CUST0007190,PARTNERSHIP,2021-10-30,ACQ_CAMP_28
CUST0007191,ORGANIC,2024-08-19,
CUST0007192,PAID_SOCIAL,2021-03-06,ACQ_CAMP_26
CUST0007193,REFERRAL,2021-11-21,ACQ_CAMP_17
CUST0007194,ORGANIC,2021-10-12,
CUST0007195,PARTNERSHIP,2023-06-14,ACQ_CAMP_13
CUST0007196,PAID_SOCIAL,2022-04-11,ACQ_CAMP_29
CUST0007197,PAID_SOCIAL,2024-02-14,ACQ_CAMP_4
CUST0007198,PAID_SOCIAL,2022-03-04,ACQ_CAMP_23
CUST0007199,PARTNERSHIP,2022-01-28,ACQ_CAMP_15
CUST0007200,PAID_SOCIAL,2022-12-25,ACQ_CAMP_30
CUST0007201,ORGANIC,2023-01-01,
CUST0007202,PAID_SOCIAL,2022-12-01,ACQ_CAMP_15
CUST0007203,PAID_SEARCH,2021-12-05,ACQ_CAMP_26
CUST0007204,REFERRAL,2024-10-16,ACQ_CAMP_8
CUST0007205,PAID_SOCIAL,2021-06-16,ACQ_CAMP_5
CUST0007206,ORGANIC,2021-07-19,
CUST0007207,REFERRAL,2024-08-07,ACQ_CAMP_9
CUST0007208,ORGANIC,2020-10-21,
CUST0007209,PAID_SOCIAL,2020-12-19,ACQ_CAMP_4
CUST0007210,ORGANIC,2024-05-12,
CUST0007211,PAID_SEARCH,2023-06-05,ACQ_CAMP_17
CUST0007212,PAID_SEARCH,2021-01-23,ACQ_CAMP_16
CUST0007213,REFERRAL,2022-06-08,ACQ_CAMP_4
CUST0007214,REFERRAL,2020-01-12,ACQ_CAMP_10
CUST0007215,PAID_SEARCH,2022-12-06,ACQ_CAMP_14
CUST0007216,ORGANIC,2021-02-15,
CUST0007217,ORGANIC,2023-08-26,
CUST0007218,PAID_SOCIAL,2023-01-15,ACQ_CAMP_21
CUST0007219,REFERRAL,2023-02-04,ACQ_CAMP_2
CUST0007220,ORGANIC,2024-04-11,
CUST0007221,ORGANIC,2023-04-01,
CUST0007222,PAID_SOCIAL,2023-09-13,ACQ_CAMP_16
CUST0007223,PAID_SOCIAL,2021-05-21,ACQ_CAMP_22
CUST0007224,PAID_SOCIAL,2024-06-14,ACQ_CAMP_9
CUST0007225,REFERRAL,2023-07-25,ACQ_CAMP_14
CUST0007226,ORGANIC,2020-05-01,
CUST0007227,ORGANIC,2022-11-21,
CUST0007228,ORGANIC,2022-11-06,
CUST0007229,ORGANIC,2024-02-21,
CUST0007230,ORGANIC,2024-02-08,
CUST0007231,PARTNERSHIP,2022-06-20,ACQ_CAMP_16
CUST0007232,PAID_SOCIAL,2021-02-13,ACQ_CAMP_22
CUST0007233,ORGANIC,2024-01-06,
CUST0007234,PAID_SOCIAL,2021-06-15,ACQ_CAMP_19
CUST0007235,REFERRAL,2020-05-07,ACQ_CAMP_19
CUST0007236,REFERRAL,2020-07-09,ACQ_CAMP_29
CUST0007237,PARTNERSHIP,2021-05-28,ACQ_CAMP_3
CUST0007238,ORGANIC,2024-04-03,
CUST0007239,REFERRAL,2024-04-01,ACQ_CAMP_19
CUST0007240,ORGANIC,2024-10-02,
CUST0007241,PAID_SOCIAL,2020-11-01,ACQ_CAMP_19
CUST0007242,PAID_SOCIAL,2022-04-23,ACQ_CAMP_1
CUST0007243,PAID_SOCIAL,2022-07-08,ACQ_CAMP_25
CUST0007244,PAID_SEARCH,2023-03-17,ACQ_CAMP_27
CUST0007245,ORGANIC,2022-04-07,
CUST0007246,ORGANIC,2024-01-08,
CUST0007247,ORGANIC,2024-09-15,
CUST0007248,PAID_SOCIAL,2022-04-26,ACQ_CAMP_12
CUST0007249,PAID_SEARCH,2020-08-11,ACQ_CAMP_12
CUST0007250,REFERRAL,2022-11-10,ACQ_CAMP_26
CUST0007251,REFERRAL,2020-09-25,ACQ_CAMP_22
CUST0007252,PAID_SOCIAL,2023-07-24,ACQ_CAMP_27
CUST0007253,PARTNERSHIP,2020-10-04,ACQ_CAMP_10
CUST0007254,PARTNERSHIP,2024-06-17,ACQ_CAMP_1
CUST0007255,ORGANIC,2021-02-22,
CUST0007256,PAID_SOCIAL,2023-01-10,ACQ_CAMP_13
CUST0007257,PARTNERSHIP,2021-11-14,ACQ_CAMP_9
CUST0007258,ORGANIC,2023-07-15,
CUST0007259,ORGANIC,2023-07-06,
CUST0007260,ORGANIC,2023-06-13,
CUST0007261,ORGANIC,2024-05-25,
CUST0007262,PAID_SEARCH,2020-08-15,ACQ_CAMP_18
CUST0007263,ORGANIC,2024-03-13,
CUST0007264,ORGANIC,2020-06-19,
CUST0007265,PARTNERSHIP,2022-09-09,ACQ_CAMP_30
CUST0007266,ORGANIC,2020-12-18,
CUST0007267,REFERRAL,2022-05-03,ACQ_CAMP_28
CUST0007268,PAID_SOCIAL,2024-09-17,ACQ_CAMP_10
CUST0007269,ORGANIC,2024-04-29,
CUST0007270,ORGANIC,2022-06-27,
CUST0007271,REFERRAL,2020-11-23,ACQ_CAMP_19
CUST0007272,ORGANIC,2023-11-04,
CUST0007273,ORGANIC,2024-09-26,
CUST0007274,ORGANIC,2024-01-18,
CUST0007275,REFERRAL,2023-12-18,ACQ_CAMP_21
CUST0007276,REFERRAL,2022-05-19,ACQ_CAMP_28
CUST0007277,PAID_SEARCH,2023-02-17,ACQ_CAMP_13
CUST0007278,REFERRAL,2021-08-16,ACQ_CAMP_28
CUST0007279,ORGANIC,2022-01-22,
CUST0007280,PARTNERSHIP,2021-06-25,ACQ_CAMP_18
CUST0007281,REFERRAL,2021-08-28,ACQ_CAMP_18
CUST0007282,PARTNERSHIP,2020-04-16,ACQ_CAMP_16
CUST0007283,PARTNERSHIP,2021-06-23,ACQ_CAMP_27
CUST0007284,REFERRAL,2022-10-13,ACQ_CAMP_15
CUST0007285,PAID_SOCIAL,2021-05-10,ACQ_CAMP_2
CUST0007286,ORGANIC,2021-09-14,
CUST0007287,ORGANIC,2023-12-06,
CUST0007288,ORGANIC,2020-03-14,
CUST0007289,ORGANIC,2021-09-29,
CUST0007290,PAID_SEARCH,2020-04-09,ACQ_CAMP_30
CUST0007291,PAID_SEARCH,2024-11-06,ACQ_CAMP_26
CUST0007292,ORGANIC,2021-04-28,
CUST0007293,ORGANIC,2020-01-03,
CUST0007294,PAID_SEARCH,2022-11-11,ACQ_CAMP_3
CUST0007295,ORGANIC,2022-03-10,
CUST0007296,ORGANIC,2022-09-04,
CUST0007297,ORGANIC,2023-05-28,
CUST0007298,ORGANIC,2024-09-03,
CUST0007299,ORGANIC,2023-05-31,
CUST0007300,REFERRAL,2022-06-17,ACQ_CAMP_22
CUST0007301,PARTNERSHIP,2020-11-22,ACQ_CAMP_16
CUST0007302,PAID_SOCIAL,2023-08-06,ACQ_CAMP_16
CUST0007303,ORGANIC,2024-07-11,
CUST0007304,PAID_SEARCH,2020-11-29,ACQ_CAMP_9
CUST0007305,ORGANIC,2021-11-21,
CUST0007306,PAID_SOCIAL,2024-03-21,ACQ_CAMP_19
CUST0007307,ORGANIC,2020-08-26,
CUST0007308,PAID_SEARCH,2024-01-29,ACQ_CAMP_30
CUST0007309,PAID_SOCIAL,2023-05-03,ACQ_CAMP_14
CUST0007310,PAID_SOCIAL,2024-05-23,ACQ_CAMP_13
CUST0007311,PARTNERSHIP,2024-07-10,ACQ_CAMP_16
CUST0007312,PAID_SOCIAL,2024-02-08,ACQ_CAMP_10
CUST0007313,ORGANIC,2020-06-11,
CUST0007314,ORGANIC,2024-11-10,
CUST0007315,PAID_SOCIAL,2024-04-20,ACQ_CAMP_13
CUST0007316,REFERRAL,2024-09-05,ACQ_CAMP_10
CUST0007317,PAID_SOCIAL,2024-11-28,ACQ_CAMP_25
CUST0007318,PAID_SOCIAL,2023-01-17,ACQ_CAMP_15
CUST0007319,ORGANIC,2024-07-04,
CUST0007320,ORGANIC,2024-10-14,
CUST0007321,ORGANIC,2023-03-08,
CUST0007322,PAID_SEARCH,2022-12-07,ACQ_CAMP_30
CUST0007323,PAID_SEARCH,2022-03-12,ACQ_CAMP_22
CUST0007324,ORGANIC,2023-07-17,
CUST0007325,ORGANIC,2024-01-22,
CUST0007326,PARTNERSHIP,2021-02-19,ACQ_CAMP_3
CUST0007327,REFERRAL,2023-04-13,ACQ_CAMP_22
CUST0007328,REFERRAL,2023-02-14,ACQ_CAMP_5
CUST0007329,PAID_SOCIAL,2024-02-02,ACQ_CAMP_13
CUST0007330,PAID_SOCIAL,2024-11-24,ACQ_CAMP_14
CUST0007331,ORGANIC,2024-05-01,
CUST0007332,REFERRAL,2024-07-11,ACQ_CAMP_19
CUST0007333,REFERRAL,2023-03-18,ACQ_CAMP_19
CUST0007334,PAID_SOCIAL,2024-03-07,ACQ_CAMP_20
CUST0007335,REFERRAL,2023-02-10,ACQ_CAMP_17
CUST0007336,REFERRAL,2020-06-26,ACQ_CAMP_16
CUST0007337,PAID_SOCIAL,2024-03-20,ACQ_CAMP_2
CUST0007338,REFERRAL,2023-11-18,ACQ_CAMP_17
CUST0007339,ORGANIC,2021-04-17,
CUST0007340,PAID_SOCIAL,2020-04-13,ACQ_CAMP_8
CUST0007341,PAID_SOCIAL,2024-02-22,ACQ_CAMP_16
CUST0007342,ORGANIC,2021-02-10,
CUST0007343,PAID_SOCIAL,2022-08-08,ACQ_CAMP_29
CUST0007344,PAID_SOCIAL,2023-11-17,ACQ_CAMP_18
CUST0007345,PARTNERSHIP,2023-04-25,ACQ_CAMP_5
CUST0007346,PAID_SOCIAL,2024-01-24,ACQ_CAMP_2
CUST0007347,PARTNERSHIP,2022-04-14,ACQ_CAMP_22
CUST0007348,ORGANIC,2023-04-10,
CUST0007349,ORGANIC,2022-08-07,
CUST0007350,ORGANIC,2022-05-19,
CUST0007351,PARTNERSHIP,2022-01-05,ACQ_CAMP_22
CUST0007352,ORGANIC,2020-06-13,
CUST0007353,REFERRAL,2021-05-23,ACQ_CAMP_22
CUST0007354,PAID_SOCIAL,2024-03-23,ACQ_CAMP_14
CUST0007355,ORGANIC,2024-10-29,
CUST0007356,PARTNERSHIP,2023-03-31,ACQ_CAMP_30
CUST0007357,PAID_SOCIAL,2024-07-03,ACQ_CAMP_8
CUST0007358,PAID_SOCIAL,2022-11-29,ACQ_CAMP_21
CUST0007359,PAID_SEARCH,2023-08-30,ACQ_CAMP_10
CUST0007360,ORGANIC,2023-01-08,
CUST0007361,PAID_SEARCH,2024-10-12,ACQ_CAMP_18
CUST0007362,ORGANIC,2023-05-24,
CUST0007363,REFERRAL,2021-07-19,ACQ_CAMP_11
CUST0007364,ORGANIC,2020-01-01,
CUST0007365,ORGANIC,2022-02-21,
CUST0007366,PAID_SOCIAL,2020-03-17,ACQ_CAMP_23
CUST0007367,ORGANIC,2023-02-05,
CUST0007368,PAID_SOCIAL,2023-01-30,ACQ_CAMP_24
CUST0007369,REFERRAL,2022-02-16,ACQ_CAMP_7
CUST0007370,PARTNERSHIP,2022-12-13,ACQ_CAMP_15
CUST0007371,PAID_SEARCH,2023-04-10,ACQ_CAMP_11
CUST0007372,PAID_SOCIAL,2022-03-16,ACQ_CAMP_30
CUST0007373,PAID_SEARCH,2023-03-16,ACQ_CAMP_28
CUST0007374,PAID_SOCIAL,2020-04-13,ACQ_CAMP_7
CUST0007375,ORGANIC,2022-09-26,
CUST0007376,ORGANIC,2021-04-28,
CUST0007377,ORGANIC,2022-11-08,
CUST0007378,PAID_SOCIAL,2021-02-18,ACQ_CAMP_24
CUST0007379,PARTNERSHIP,2020-03-12,ACQ_CAMP_7
CUST0007380,PAID_SEARCH,2024-05-24,ACQ_CAMP_9
CUST0007381,REFERRAL,2023-07-06,ACQ_CAMP_13
CUST0007382,ORGANIC,2023-04-05,
CUST0007383,REFERRAL,2022-10-25,ACQ_CAMP_25
CUST0007384,ORGANIC,2021-11-28,
CUST0007385,PAID_SOCIAL,2021-02-19,ACQ_CAMP_24
CUST0007386,PARTNERSHIP,2020-01-16,ACQ_CAMP_20
CUST0007387,ORGANIC,2021-07-01,
CUST0007388,REFERRAL,2020-09-18,ACQ_CAMP_13
CUST0007389,ORGANIC,2021-09-05,
CUST0007390,PAID_SOCIAL,2021-01-27,ACQ_CAMP_17
CUST0007391,PAID_SEARCH,2023-07-18,ACQ_CAMP_16
CUST0007392,REFERRAL,2022-10-01,ACQ_CAMP_20
CUST0007393,PARTNERSHIP,2020-11-11,ACQ_CAMP_17
CUST0007394,PARTNERSHIP,2024-03-04,ACQ_CAMP_13
CUST0007395,REFERRAL,2020-11-17,ACQ_CAMP_15
CUST0007396,ORGANIC,2024-01-09,
CUST0007397,ORGANIC,2021-01-14,
CUST0007398,PAID_SEARCH,2022-07-11,ACQ_CAMP_7
CUST0007399,PAID_SOCIAL,2022-01-15,ACQ_CAMP_29
CUST0007400,PAID_SOCIAL,2022-07-05,ACQ_CAMP_26
CUST0007401,PAID_SEARCH,2021-04-07,ACQ_CAMP_29
CUST0007402,ORGANIC,2020-12-01,
CUST0007403,PAID_SEARCH,2024-06-29,ACQ_CAMP_20
CUST0007404,REFERRAL,2023-02-25,ACQ_CAMP_28
CUST0007405,PAID_SOCIAL,2022-09-16,ACQ_CAMP_10
CUST0007406,REFERRAL,2022-06-05,ACQ_CAMP_23
CUST0007407,PAID_SEARCH,2023-02-14,ACQ_CAMP_12
CUST0007408,REFERRAL,2022-03-22,ACQ_CAMP_7
CUST0007409,REFERRAL,2023-05-17,ACQ_CAMP_20
CUST0007410,REFERRAL,2020-07-26,ACQ_CAMP_20
CUST0007411,ORGANIC,2022-06-04,
CUST0007412,PAID_SOCIAL,2021-11-14,ACQ_CAMP_6
CUST0007413,PARTNERSHIP,2021-05-31,ACQ_CAMP_14
CUST0007414,REFERRAL,2023-01-19,ACQ_CAMP_14
CUST0007415,PAID_SOCIAL,2021-12-04,ACQ_CAMP_25
CUST0007416,PAID_SOCIAL,2020-11-09,ACQ_CAMP_11
CUST0007417,PAID_SOCIAL,2021-05-03,ACQ_CAMP_4
CUST0007418,ORGANIC,2023-05-17,
CUST0007419,ORGANIC,2020-07-27,
CUST0007420,ORGANIC,2022-07-07,
CUST0007421,REFERRAL,2021-08-27,ACQ_CAMP_1
CUST0007422,PARTNERSHIP,2022-04-14,ACQ_CAMP_28
CUST0007423,PAID_SOCIAL,2024-05-05,ACQ_CAMP_11
CUST0007424,PAID_SOCIAL,2020-01-09,ACQ_CAMP_11
CUST0007425,PAID_SEARCH,2024-07-22,ACQ_CAMP_12
CUST0007426,PAID_SOCIAL,2024-10-16,ACQ_CAMP_16
CUST0007427,PAID_SEARCH,2024-06-04,ACQ_CAMP_13
CUST0007428,ORGANIC,2024-05-29,
CUST0007429,PAID_SEARCH,2024-10-20,ACQ_CAMP_25
CUST0007430,ORGANIC,2024-02-29,
CUST0007431,ORGANIC,2023-09-04,
CUST0007432,ORGANIC,2022-09-04,
CUST0007433,PAID_SOCIAL,2022-12-06,ACQ_CAMP_16
CUST0007434,PAID_SOCIAL,2021-10-18,ACQ_CAMP_28
CUST0007435,PAID_SEARCH,2024-02-13,ACQ_CAMP_14
CUST0007436,REFERRAL,2022-12-06,ACQ_CAMP_30
CUST0007437,ORGANIC,2021-12-01,
CUST0007438,REFERRAL,2020-10-17,ACQ_CAMP_25
CUST0007439,ORGANIC,2021-11-03,
CUST0007440,REFERRAL,2020-06-24,ACQ_CAMP_30
CUST0007441,PAID_SOCIAL,2020-11-19,ACQ_CAMP_3
CUST0007442,PAID_SEARCH,2022-10-30,ACQ_CAMP_5
CUST0007443,PAID_SEARCH,2023-12-18,ACQ_CAMP_28
CUST0007444,ORGANIC,2024-08-30,
CUST0007445,ORGANIC,2024-06-22,
CUST0007446,ORGANIC,2024-07-30,
CUST0007447,PAID_SEARCH,2022-06-02,ACQ_CAMP_1
CUST0007448,PAID_SEARCH,2020-03-23,ACQ_CAMP_24
CUST0007449,ORGANIC,2022-03-29,
CUST0007450,PAID_SOCIAL,2021-10-10,ACQ_CAMP_22
CUST0007451,REFERRAL,2024-07-01,ACQ_CAMP_3
CUST0007452,PAID_SOCIAL,2024-04-19,ACQ_CAMP_4
CUST0007453,PAID_SOCIAL,2024-11-11,ACQ_CAMP_19
CUST0007454,PAID_SOCIAL,2024-05-22,ACQ_CAMP_20
CUST0007455,PAID_SEARCH,2020-09-13,ACQ_CAMP_14
CUST0007456,PARTNERSHIP,2020-09-26,ACQ_CAMP_1
CUST0007457,ORGANIC,2020-11-24,
CUST0007458,PAID_SEARCH,2023-01-03,ACQ_CAMP_11
CUST0007459,PAID_SOCIAL,2022-03-16,ACQ_CAMP_27
CUST0007460,ORGANIC,2021-03-20,
CUST0007461,ORGANIC,2022-12-27,
CUST0007462,PAID_SOCIAL,2020-02-22,ACQ_CAMP_23
CUST0007463,REFERRAL,2023-12-22,ACQ_CAMP_1
CUST0007464,PAID_SOCIAL,2021-01-06,ACQ_CAMP_23
CUST0007465,ORGANIC,2022-05-28,
CUST0007466,ORGANIC,2022-07-02,
CUST0007467,PAID_SOCIAL,2024-10-18,ACQ_CAMP_8
CUST0007468,PAID_SOCIAL,2023-10-15,ACQ_CAMP_29
CUST0007469,ORGANIC,2020-11-03,
CUST0007470,ORGANIC,2024-02-10,
CUST0007471,PARTNERSHIP,2022-10-20,ACQ_CAMP_11
CUST0007472,REFERRAL,2021-11-30,ACQ_CAMP_9
CUST0007473,ORGANIC,2023-07-28,
CUST0007474,REFERRAL,2022-01-05,ACQ_CAMP_29
CUST0007475,REFERRAL,2022-11-18,ACQ_CAMP_6
CUST0007476,ORGANIC,2024-11-03,
CUST0007477,PAID_SOCIAL,2024-10-24,ACQ_CAMP_20
CUST0007478,REFERRAL,2024-10-20,ACQ_CAMP_5
CUST0007479,ORGANIC,2021-03-10,
CUST0007480,PAID_SOCIAL,2021-11-13,ACQ_CAMP_8
CUST0007481,PAID_SOCIAL,2020-06-18,ACQ_CAMP_2
CUST0007482,ORGANIC,2024-09-06,
CUST0007483,ORGANIC,2021-02-02,
CUST0007484,ORGANIC,2021-10-29,
CUST0007485,REFERRAL,2023-11-25,ACQ_CAMP_22
CUST0007486,ORGANIC,2021-11-15,
CUST0007487,ORGANIC,2020-09-10,
CUST0007488,ORGANIC,2022-11-28,
CUST0007489,REFERRAL,2023-03-06,ACQ_CAMP_20
CUST0007490,PARTNERSHIP,2023-05-05,ACQ_CAMP_17
CUST0007491,PAID_SOCIAL,2022-11-07,ACQ_CAMP_13
CUST0007492,ORGANIC,2020-09-27,
CUST0007493,ORGANIC,2021-07-15,
CUST0007494,REFERRAL,2022-01-14,ACQ_CAMP_16
CUST0007495,PAID_SEARCH,2022-04-27,ACQ_CAMP_28
CUST0007496,PARTNERSHIP,2022-04-02,ACQ_CAMP_28
CUST0007497,REFERRAL,2024-02-07,ACQ_CAMP_24
CUST0007498,ORGANIC,2023-10-28,
CUST0007499,PAID_SEARCH,2023-07-20,ACQ_CAMP_6
CUST0007500,PAID_SOCIAL,2023-01-20,ACQ_CAMP_2
CUST0007501,PAID_SOCIAL,2020-08-14,ACQ_CAMP_3
CUST0007502,ORGANIC,2023-04-18,
CUST0007503,PAID_SOCIAL,2022-02-09,ACQ_CAMP_25
CUST0007504,REFERRAL,2021-11-08,ACQ_CAMP_18
CUST0007505,ORGANIC,2022-03-06,
CUST0007506,PAID_SOCIAL,2020-10-11,ACQ_CAMP_18
CUST0007507,PAID_SOCIAL,2020-02-04,ACQ_CAMP_27
CUST0007508,ORGANIC,2024-02-19,
CUST0007509,REFERRAL,2023-10-30,ACQ_CAMP_3
CUST0007510,PAID_SOCIAL,2024-03-22,ACQ_CAMP_10
CUST0007511,PAID_SOCIAL,2022-05-10,ACQ_CAMP_8
CUST0007512,ORGANIC,2024-09-13,
CUST0007513,REFERRAL,2021-12-04,ACQ_CAMP_30
CUST0007514,PAID_SEARCH,2023-02-16,ACQ_CAMP_28
CUST0007515,ORGANIC,2022-12-15,
CUST0007516,REFERRAL,2023-10-24,ACQ_CAMP_24
