sku_id,product_name,brand,category_l1,category_l2,category_l3,supplier_id,unit_cost,unit_price,is_private_label,is_perishable,shelf_life_days
SKU000640,MegaMart Own Baby Care Product 40,MegaMart Own,Household,Baby Care,Baby Care Type E,SUP354,383870.92,423663.87,True,False,690
SKU000641,Indofood Baby Care Product 41,Indofood,Household,Baby Care,Baby Care Type A,SUP211,305952.05,381840.41,False,False,667
SKU000642,LG Baby Care Product 42,LG,Household,Baby Care,Baby Care Type B,SUP225,44305.43,56712.31,False,False,464
SKU000643,Local Brand Baby Care Product 43,Local Brand,Household,Baby Care,Baby Care Type C,SUP194,410960.09,477655.33,False,False,331
SKU000644,MegaMart Own Baby Care Product 44,MegaMart Own,Household,Baby Care,Baby Care Type D,SUP116,177764.82,203294.04,True,False,485
SKU000645,Unilever Baby Care Product 45,Unilever,Household,Baby Care,Baby Care Type E,SUP191,29270.52,35858.94,False,False,345
SKU000646,Local Brand Baby Care Product 46,Local Brand,Household,Baby Care,Baby Care Type A,SUP396,92822.54,114784.48,False,False,548
SKU000647,Unilever Baby Care Product 47,Unilever,Household,Baby Care,Baby Care Type B,SUP294,385413.43,461280.74,False,False,249
SKU000648,Local Brand Baby Care Product 48,Local Brand,Household,Baby Care,Baby Care Type C,SUP162,37138.3,46097.73,False,False,461
SKU000649,Samsung Baby Care Product 49,Samsung,Household,Baby Care,Baby Care Type D,SUP413,264699.87,346425.65,False,False,239
SKU000650,MegaMart Own Baby Care Product 50,MegaMart Own,Household,Baby Care,Baby Care Type E,SUP144,366215.62,471939.72,True,False,675
SKU000651,Mayora Mobile Product 1,Mayora,Electronics,Mobile,Mobile Type A,SUP232,216391.53,293067.57,False,False,718
SKU000652,ABC Mobile Product 2,ABC,Electronics,Mobile,Mobile Type B,SUP354,463917.16,595802.77,False,False,712
SKU000653,LG Mobile Product 3,LG,Electronics,Mobile,Mobile Type C,SUP412,248789.7,287096.39,False,False,418
SKU000654,Wings Mobile Product 4,Wings,Electronics,Mobile,Mobile Type D,SUP420,5782.55,6402.42,False,False,300
SKU000655,Wings Mobile Product 5,Wings,Electronics,Mobile,Mobile Type E,SUP311,400784.35,560976.29,False,False,226
SKU000656,Local Brand Mobile Product 6,Local Brand,Electronics,Mobile,Mobile Type A,SUP427,403991.54,470125.51,False,False,386
SKU000657,Mayora Mobile Product 7,Mayora,Electronics,Mobile,Mobile Type B,SUP359,396146.77,472338.38,False,False,511
SKU000658,Unilever Mobile Product 8,Unilever,Electronics,Mobile,Mobile Type C,SUP470,344488.72,414216.16,False,False,209
SKU000659,Wings Mobile Product 9,Wings,Electronics,Mobile,Mobile Type D,SUP444,168604.84,202558.66,False,False,670
SKU000660,Indofood Mobile Product 10,Indofood,Electronics,Mobile,Mobile Type E,SUP421,324597.85,403945.36,False,False,651
SKU000661,Local Brand Mobile Product 11,Local Brand,Electronics,Mobile,Mobile Type A,SUP311,448484.66,555556.35,False,False,237
SKU000662,Mayora Mobile Product 12,Mayora,Electronics,Mobile,Mobile Type B,SUP384,284646.61,371025.27,False,False,728
SKU000663,MegaMart Own Mobile Product 13,MegaMart Own,Electronics,Mobile,Mobile Type C,SUP281,290811.83,348833.38,True,False,247
SKU000664,Mayora Mobile Product 14,Mayora,Electronics,Mobile,Mobile Type D,SUP292,421165.88,506134.3,False,False,727
SKU000665,Samsung Mobile Product 15,Samsung,Electronics,Mobile,Mobile Type E,SUP500,97752.56,110954.37,False,False,495
SKU000666,ABC Mobile Product 16,ABC,Electronics,Mobile,Mobile Type A,SUP144,356370.81,421034.02,False,False,688
SKU000667,ABC Mobile Product 17,ABC,Electronics,Mobile,Mobile Type B,SUP210,228693.63,316790.54,False,False,717
SKU000668,Unilever Mobile Product 18,Unilever,Electronics,Mobile,Mobile Type C,SUP203,190236.77,211394.62,False,False,274
SKU000669,Indofood Mobile Product 19,Indofood,Electronics,Mobile,Mobile Type D,SUP178,400517.51,549304.45,False,False,374
SKU000670,LG Mobile Product 20,LG,Electronics,Mobile,Mobile Type E,SUP497,367558.33,462053.31,False,False,515
SKU000671,MegaMart Own Mobile Product 21,MegaMart Own,Electronics,Mobile,Mobile Type A,SUP364,436540.5,587863.58,True,False,315
SKU000672,Indofood Mobile Product 22,Indofood,Electronics,Mobile,Mobile Type B,SUP367,232387.36,305380.98,False,False,298
SKU000673,MegaMart Own Mobile Product 23,MegaMart Own,Electronics,Mobile,Mobile Type C,SUP404,466506.99,609312.1,True,False,269
SKU000674,Indofood Mobile Product 24,Indofood,Electronics,Mobile,Mobile Type D,SUP481,56035.9,74519.57,False,False,499
SKU000675,MegaMart Own Mobile Product 25,MegaMart Own,Electronics,Mobile,Mobile Type E,SUP207,380454.44,491415.98,True,False,508
SKU000676,Mayora Mobile Product 26,Mayora,Electronics,Mobile,Mobile Type A,SUP325,141941.52,169725.85,False,False,300
SKU000677,Nestle Mobile Product 27,Nestle,Electronics,Mobile,Mobile Type B,SUP418,140450.26,155138.13,False,False,706
SKU000678,MegaMart Own Mobile Product 28,MegaMart Own,Electronics,Mobile,Mobile Type C,SUP238,273551.71,345990.86,True,False,324
SKU000679,Mayora Mobile Product 29,Mayora,Electronics,Mobile,Mobile Type D,SUP259,289171.06,332946.5,False,False,526
SKU000680,Indofood Mobile Product 30,Indofood,Electronics,Mobile,Mobile Type E,SUP445,69386.63,86124.12,False,False,231
SKU000681,MegaMart Own Mobile Product 31,MegaMart Own,Electronics,Mobile,Mobile Type A,SUP191,31630.94,38840.89,True,False,636
SKU000682,Mayora Mobile Product 32,Mayora,Electronics,Mobile,Mobile Type B,SUP488,169504.39,196530.87,False,False,726
SKU000683,MegaMart Own Mobile Product 33,MegaMart Own,Electronics,Mobile,Mobile Type C,SUP390,461778.08,613854.76,True,False,314
SKU000684,MegaMart Own Mobile Product 34,MegaMart Own,Electronics,Mobile,Mobile Type D,SUP149,402163.5,526665.21,True,False,646
SKU000685,LG Mobile Product 35,LG,Electronics,Mobile,Mobile Type E,SUP173,237920.21,329337.36,False,False,444
SKU000686,Samsung Mobile Product 36,Samsung,Electronics,Mobile,Mobile Type A,SUP269,95759.77,131686.86,False,False,512
SKU000687,Indofood Mobile Product 37,Indofood,Electronics,Mobile,Mobile Type B,SUP345,37355.77,42356.44,False,False,652
SKU000688,Mayora Mobile Product 38,Mayora,Electronics,Mobile,Mobile Type C,SUP165,385131.05,493480.77,False,False,700
SKU000689,MegaMart Own Mobile Product 39,MegaMart Own,Electronics,Mobile,Mobile Type D,SUP266,409688.68,548584.34,True,False,252
SKU000690,Local Brand Mobile Product 40,Local Brand,Electronics,Mobile,Mobile Type E,SUP222,233182.55,297811.61,False,False,429
SKU000691,LG Mobile Product 41,LG,Electronics,Mobile,Mobile Type A,SUP455,194989.15,234418.73,False,False,621
SKU000692,Samsung Mobile Product 42,Samsung,Electronics,Mobile,Mobile Type B,SUP455,285769.54,343683.67,False,False,421
SKU000693,Unilever Mobile Product 43,Unilever,Electronics,Mobile,Mobile Type C,SUP349,370986.69,487317.97,False,False,297
SKU000694,LG Mobile Product 44,LG,Electronics,Mobile,Mobile Type D,SUP327,166062.16,187533.36,False,False,360
SKU000695,Samsung Mobile Product 45,Samsung,Electronics,Mobile,Mobile Type E,SUP405,39455.78,44688.54,False,False,568
SKU000696,Indofood Mobile Product 46,Indofood,Electronics,Mobile,Mobile Type A,SUP397,49813.84,67005.1,False,False,180
SKU000697,Nestle Mobile Product 47,Nestle,Electronics,Mobile,Mobile Type B,SUP415,229222.34,272190.29,False,False,637
SKU000698,ABC Mobile Product 48,ABC,Electronics,Mobile,Mobile Type C,SUP447,153368.99,205254.33,False,False,491
SKU000699,Samsung Mobile Product 49,Samsung,Electronics,Mobile,Mobile Type D,SUP145,360306.65,495254.24,False,False,188
SKU000700,Local Brand Mobile Product 50,Local Brand,Electronics,Mobile,Mobile Type E,SUP250,205077.72,233433.14,False,False,243
SKU000701,Local Brand Appliances Product 1,Local Brand,Electronics,Appliances,Appliances Type A,SUP386,484110.26,532643.76,False,False,547
SKU000702,MegaMart Own Appliances Product 2,MegaMart Own,Electronics,Appliances,Appliances Type B,SUP321,144693.58,160516.61,True,False,583
SKU000703,Samsung Appliances Product 3,Samsung,Electronics,Appliances,Appliances Type C,SUP208,205986.16,253477.71,False,False,357
SKU000704,Wings Appliances Product 4,Wings,Electronics,Appliances,Appliances Type D,SUP284,279933.68,378749.79,False,False,607
SKU000705,Nestle Appliances Product 5,Nestle,Electronics,Appliances,Appliances Type E,SUP108,71467.34,80152.32,False,False,327
SKU000706,LG Appliances Product 6,LG,Electronics,Appliances,Appliances Type A,SUP169,330673.71,460460.66,False,False,266
SKU000707,MegaMart Own Appliances Product 7,MegaMart Own,Electronics,Appliances,Appliances Type B,SUP456,403941.1,548570.53,True,False,615
SKU000708,LG Appliances Product 8,LG,Electronics,Appliances,Appliances Type C,SUP330,257160.38,325466.04,False,False,573
SKU000709,Nestle Appliances Product 9,Nestle,Electronics,Appliances,Appliances Type D,SUP355,215262.07,237268.1,False,False,422
SKU000710,Mayora Appliances Product 10,Mayora,Electronics,Appliances,Appliances Type E,SUP287,208364.72,263341.73,False,False,214
SKU000711,LG Appliances Product 11,LG,Electronics,Appliances,Appliances Type A,SUP346,353916.86,401323.78,False,False,261
SKU000712,MegaMart Own Appliances Product 12,MegaMart Own,Electronics,Appliances,Appliances Type B,SUP484,366990.13,511978.29,True,False,466
SKU000713,Unilever Appliances Product 13,Unilever,Electronics,Appliances,Appliances Type C,SUP225,264061.61,338796.64,False,False,663
SKU000714,Unilever Appliances Product 14,Unilever,Electronics,Appliances,Appliances Type D,SUP396,343616.64,433561.44,False,False,499
SKU000715,ABC Appliances Product 15,ABC,Electronics,Appliances,Appliances Type E,SUP332,269841.46,297698.55,False,False,704
SKU000716,ABC Appliances Product 16,ABC,Electronics,Appliances,Appliances Type A,SUP250,213402.97,296240.54,False,False,476
SKU000717,Mayora Appliances Product 17,Mayora,Electronics,Appliances,Appliances Type B,SUP131,364851.0,463036.74,False,False,664
SKU000718,Indofood Appliances Product 18,Indofood,Electronics,Appliances,Appliances Type C,SUP477,329878.34,391739.09,False,False,207
SKU000719,Unilever Appliances Product 19,Unilever,Electronics,Appliances,Appliances Type D,SUP242,67776.56,76117.05,False,False,438
SKU000720,MegaMart Own Appliances Product 20,MegaMart Own,Electronics,Appliances,Appliances Type E,SUP107,144081.11,195569.58,True,False,294
SKU000721,Nestle Appliances Product 21,Nestle,Electronics,Appliances,Appliances Type A,SUP189,331282.04,401159.38,False,False,447
SKU000722,Wings Appliances Product 22,Wings,Electronics,Appliances,Appliances Type B,SUP116,245034.66,328300.28,False,False,531
SKU000723,Nestle Appliances Product 23,Nestle,Electronics,Appliances,Appliances Type C,SUP353,299794.33,403678.2,False,False,602
SKU000724,Wings Appliances Product 24,Wings,Electronics,Appliances,Appliances Type D,SUP185,332030.31,437549.45,False,False,395
SKU000725,ABC Appliances Product 25,ABC,Electronics,Appliances,Appliances Type E,SUP159,31891.26,37609.96,False,False,233
SKU000726,Samsung Appliances Product 26,Samsung,Electronics,Appliances,Appliances Type A,SUP485,240734.81,299204.45,False,False,725
SKU000727,Samsung Appliances Product 27,Samsung,Electronics,Appliances,Appliances Type B,SUP322,239921.84,274361.41,False,False,192
SKU000728,LG Appliances Product 28,LG,Electronics,Appliances,Appliances Type C,SUP371,194092.03,231883.03,False,False,222
SKU000729,MegaMart Own Appliances Product 29,MegaMart Own,Electronics,Appliances,Appliances Type D,SUP321,267990.21,323235.97,True,False,459
SKU000730,Mayora Appliances Product 30,Mayora,Electronics,Appliances,Appliances Type E,SUP399,402146.6,473166.97,False,False,580
SKU000731,Wings Appliances Product 31,Wings,Electronics,Appliances,Appliances Type A,SUP199,368485.16,470414.53,False,False,712
SKU000732,Nestle Appliances Product 32,Nestle,Electronics,Appliances,Appliances Type B,SUP104,160068.56,176583.38,False,False,249
SKU000733,MegaMart Own Appliances Product 33,MegaMart Own,Electronics,Appliances,Appliances Type C,SUP328,53360.89,60360.35,True,False,539
SKU000734,Mayora Appliances Product 34,Mayora,Electronics,Appliances,Appliances Type D,SUP417,129688.57,143981.88,False,False,274
SKU000735,MegaMart Own Appliances Product 35,MegaMart Own,Electronics,Appliances,Appliances Type E,SUP211,299098.6,409223.74,True,False,304
SKU000736,Unilever Appliances Product 36,Unilever,Electronics,Appliances,Appliances Type A,SUP292,47761.26,61201.55,False,False,369
SKU000737,Nestle Appliances Product 37,Nestle,Electronics,Appliances,Appliances Type B,SUP138,130401.19,161708.78,False,False,644
SKU000738,Mayora Appliances Product 38,Mayora,Electronics,Appliances,Appliances Type C,SUP441,385832.77,504540.57,False,False,511
SKU000739,Unilever Appliances Product 39,Unilever,Electronics,Appliances,Appliances Type D,SUP298,142257.3,159145.55,False,False,520
SKU000740,Mayora Appliances Product 40,Mayora,Electronics,Appliances,Appliances Type E,SUP325,478024.82,563782.21,False,False,251
SKU000741,Wings Appliances Product 41,Wings,Electronics,Appliances,Appliances Type A,SUP351,307099.43,354249.22,False,False,291
SKU000742,MegaMart Own Appliances Product 42,MegaMart Own,Electronics,Appliances,Appliances Type B,SUP429,385510.13,449318.21,True,False,288
SKU000743,Mayora Appliances Product 43,Mayora,Electronics,Appliances,Appliances Type C,SUP392,56127.12,62967.66,False,False,436
SKU000744,Indofood Appliances Product 44,Indofood,Electronics,Appliances,Appliances Type D,SUP427,448773.63,513691.56,False,False,180
SKU000745,Samsung Appliances Product 45,Samsung,Electronics,Appliances,Appliances Type E,SUP300,136886.06,179323.01,False,False,183
SKU000746,LG Appliances Product 46,LG,Electronics,Appliances,Appliances Type A,SUP472,241679.02,295132.09,False,False,251
SKU000747,Indofood Appliances Product 47,Indofood,Electronics,Appliances,Appliances Type B,SUP499,195289.82,255200.52,False,False,673
SKU000748,MegaMart Own Appliances Product 48,MegaMart Own,Electronics,Appliances,Appliances Type C,SUP270,269975.52,377285.5,True,False,490
SKU000749,Unilever Appliances Product 49,Unilever,Electronics,Appliances,Appliances Type D,SUP274,185850.9,252014.31,False,False,262
SKU000750,Mayora Appliances Product 50,Mayora,Electronics,Appliances,Appliances Type E,SUP120,325657.32,375478.17,False,False,573
SKU000751,Mayora Accessories Product 1,Mayora,Electronics,Accessories,Accessories Type A,SUP422,349461.73,478391.51,False,False,547
SKU000752,LG Accessories Product 2,LG,Electronics,Accessories,Accessories Type B,SUP198,368985.47,421375.09,False,False,205
SKU000753,Wings Accessories Product 3,Wings,Electronics,Accessories,Accessories Type C,SUP376,247170.11,276558.09,False,False,495
SKU000754,LG Accessories Product 4,LG,Electronics,Accessories,Accessories Type D,SUP273,483454.2,534180.87,False,False,237
SKU000755,Indofood Accessories Product 5,Indofood,Electronics,Accessories,Accessories Type E,SUP434,205726.39,239363.37,False,False,715
SKU000756,Local Brand Accessories Product 6,Local Brand,Electronics,Accessories,Accessories Type A,SUP136,78732.05,100289.18,False,False,217
SKU000757,LG Accessories Product 7,LG,Electronics,Accessories,Accessories Type B,SUP416,328646.61,407970.69,False,False,226
SKU000758,Nestle Accessories Product 8,Nestle,Electronics,Accessories,Accessories Type C,SUP257,12110.78,15620.47,False,False,279
SKU000759,Nestle Accessories Product 9,Nestle,Electronics,Accessories,Accessories Type D,SUP154,418499.32,468379.12,False,False,296
SKU000760,Wings Accessories Product 10,Wings,Electronics,Accessories,Accessories Type E,SUP272,36239.51,42066.55,False,False,591
SKU000761,Local Brand Accessories Product 11,Local Brand,Electronics,Accessories,Accessories Type A,SUP209,72978.05,98588.1,False,False,226
SKU000762,ABC Accessories Product 12,ABC,Electronics,Accessories,Accessories Type B,SUP487,36294.83,42906.59,False,False,605
SKU000763,ABC Accessories Product 13,ABC,Electronics,Accessories,Accessories Type C,SUP397,278936.83,343538.14,False,False,221
SKU000764,MegaMart Own Accessories Product 14,MegaMart Own,Electronics,Accessories,Accessories Type D,SUP292,396570.89,511440.97,True,False,341
SKU000765,MegaMart Own Accessories Product 15,MegaMart Own,Electronics,Accessories,Accessories Type E,SUP191,246048.9,271122.48,True,False,271
SKU000766,Mayora Accessories Product 16,Mayora,Electronics,Accessories,Accessories Type A,SUP495,211030.01,283249.45,False,False,667
SKU000767,Wings Accessories Product 17,Wings,Electronics,Accessories,Accessories Type B,SUP330,75828.49,89575.05,False,False,601
SKU000768,Nestle Accessories Product 18,Nestle,Electronics,Accessories,Accessories Type C,SUP192,307216.3,341405.28,False,False,691
SKU000769,Unilever Accessories Product 19,Unilever,Electronics,Accessories,Accessories Type D,SUP278,315459.87,421067.92,False,False,608
SKU000770,MegaMart Own Accessories Product 20,MegaMart Own,Electronics,Accessories,Accessories Type E,SUP371,121641.31,138093.58,True,False,277
SKU000771,Local Brand Accessories Product 21,Local Brand,Electronics,Accessories,Accessories Type A,SUP420,256232.67,317540.13,False,False,393
SKU000772,Wings Accessories Product 22,Wings,Electronics,Accessories,Accessories Type B,SUP342,60776.17,69574.45,False,False,689
SKU000773,Indofood Accessories Product 23,Indofood,Electronics,Accessories,Accessories Type C,SUP207,31743.67,38386.28,False,False,625
SKU000774,LG Accessories Product 24,LG,Electronics,Accessories,Accessories Type D,SUP375,26442.15,34959.83,False,False,360
SKU000775,Indofood Accessories Product 25,Indofood,Electronics,Accessories,Accessories Type E,SUP220,245105.39,278150.38,False,False,635
SKU000776,ABC Accessories Product 26,ABC,Electronics,Accessories,Accessories Type A,SUP266,212437.81,281294.43,False,False,415
SKU000777,ABC Accessories Product 27,ABC,Electronics,Accessories,Accessories Type B,SUP311,117752.12,137903.69,False,False,384
SKU000778,Wings Accessories Product 28,Wings,Electronics,Accessories,Accessories Type C,SUP127,41397.21,52803.29,False,False,626
SKU000779,MegaMart Own Accessories Product 29,MegaMart Own,Electronics,Accessories,Accessories Type D,SUP298,464304.12,574110.77,True,False,562
SKU000780,MegaMart Own Accessories Product 30,MegaMart Own,Electronics,Accessories,Accessories Type E,SUP238,361311.5,465949.6,True,False,387
SKU000781,Indofood Accessories Product 31,Indofood,Electronics,Accessories,Accessories Type A,SUP169,347644.21,388629.9,False,False,293
SKU000782,LG Accessories Product 32,LG,Electronics,Accessories,Accessories Type B,SUP212,212020.8,281585.22,False,False,482
SKU000783,Nestle Accessories Product 33,Nestle,Electronics,Accessories,Accessories Type C,SUP217,291170.12,368570.91,False,False,268
SKU000784,Local Brand Accessories Product 34,Local Brand,Electronics,Accessories,Accessories Type D,SUP402,247160.63,345703.4,False,False,664
SKU000785,Mayora Accessories Product 35,Mayora,Electronics,Accessories,Accessories Type E,SUP226,12179.41,14961.59,False,False,433
SKU000786,Wings Accessories Product 36,Wings,Electronics,Accessories,Accessories Type A,SUP176,446452.2,570356.74,False,False,185
SKU000787,Indofood Accessories Product 37,Indofood,Electronics,Accessories,Accessories Type B,SUP493,24829.05,30817.71,False,False,696
SKU000788,MegaMart Own Accessories Product 38,MegaMart Own,Electronics,Accessories,Accessories Type C,SUP456,267905.25,333215.41,True,False,280
SKU000789,Wings Accessories Product 39,Wings,Electronics,Accessories,Accessories Type D,SUP454,46130.3,61165.25,False,False,596
SKU000790,Nestle Accessories Product 40,Nestle,Electronics,Accessories,Accessories Type E,SUP146,182410.81,213734.16,False,False,196
SKU000791,Mayora Accessories Product 41,Mayora,Electronics,Accessories,Accessories Type A,SUP392,85092.4,105326.08,False,False,204
SKU000792,LG Accessories Product 42,LG,Electronics,Accessories,Accessories Type B,SUP307,387058.33,527273.97,False,False,369
SKU000793,ABC Accessories Product 43,ABC,Electronics,Accessories,Accessories Type C,SUP100,315271.42,413374.62,False,False,252
SKU000794,ABC Accessories Product 44,ABC,Electronics,Accessories,Accessories Type D,SUP485,267805.56,318414.65,False,False,456
SKU000795,Local Brand Accessories Product 45,Local Brand,Electronics,Accessories,Accessories Type E,SUP450,289738.54,336717.88,False,False,262
SKU000796,ABC Accessories Product 46,ABC,Electronics,Accessories,Accessories Type A,SUP445,369201.59,412192.72,False,False,552
SKU000797,Unilever Accessories Product 47,Unilever,Electronics,Accessories,Accessories Type B,SUP120,194562.72,241181.09,False,False,554
SKU000798,Local Brand Accessories Product 48,Local Brand,Electronics,Accessories,Accessories Type C,SUP496,353912.46,448841.5,False,False,389
SKU000799,MegaMart Own Accessories Product 49,MegaMart Own,Electronics,Accessories,Accessories Type D,SUP432,170790.19,215518.46,True,False,669
SKU000800,Wings Accessories Product 50,Wings,Electronics,Accessories,Accessories Type E,SUP264,377820.88,501846.54,False,False,541
SKU000801,Local Brand Clothing Product 1,Local Brand,Fashion,Clothing,Clothing Type A,SUP132,341712.24,404294.65,False,False,561
SKU000802,LG Clothing Product 2,LG,Fashion,Clothing,Clothing Type B,SUP340,253217.8,341557.37,False,False,724
SKU000803,Local Brand Clothing Product 3,Local Brand,Fashion,Clothing,Clothing Type C,SUP288,450228.34,556299.22,False,False,247
SKU000804,LG Clothing Product 4,LG,Fashion,Clothing,Clothing Type D,SUP191,48217.83,58690.97,False,False,475
SKU000805,Unilever Clothing Product 5,Unilever,Fashion,Clothing,Clothing Type E,SUP456,59135.64,69944.62,False,False,331
SKU000806,Wings Clothing Product 6,Wings,Fashion,Clothing,Clothing Type A,SUP250,262740.38,338457.65,False,False,606
SKU000807,Local Brand Clothing Product 7,Local Brand,Fashion,Clothing,Clothing Type B,SUP315,466202.13,579102.99,False,False,634
SKU000808,Indofood Clothing Product 8,Indofood,Fashion,Clothing,Clothing Type C,SUP218,149300.81,167050.41,False,False,712
SKU000809,Samsung Clothing Product 9,Samsung,Fashion,Clothing,Clothing Type D,SUP267,291458.78,377942.8,False,False,677
SKU000810,Local Brand Clothing Product 10,Local Brand,Fashion,Clothing,Clothing Type E,SUP255,421744.4,520254.15,False,False,315
SKU000811,Mayora Clothing Product 11,Mayora,Fashion,Clothing,Clothing Type A,SUP347,90009.88,106031.84,False,False,560
SKU000812,Indofood Clothing Product 12,Indofood,Fashion,Clothing,Clothing Type B,SUP185,78427.48,92961.24,False,False,344
SKU000813,Mayora Clothing Product 13,Mayora,Fashion,Clothing,Clothing Type C,SUP462,95228.85,109761.52,False,False,337
SKU000814,Unilever Clothing Product 14,Unilever,Fashion,Clothing,Clothing Type D,SUP164,25369.97,30316.8,False,False,631
SKU000815,Nestle Clothing Product 15,Nestle,Fashion,Clothing,Clothing Type E,SUP440,106551.9,139811.04,False,False,504
SKU000816,Nestle Clothing Product 16,Nestle,Fashion,Clothing,Clothing Type A,SUP183,189592.89,239258.64,False,False,726
SKU000817,Indofood Clothing Product 17,Indofood,Fashion,Clothing,Clothing Type B,SUP174,205258.35,256537.03,False,False,649
SKU000818,Nestle Clothing Product 18,Nestle,Fashion,Clothing,Clothing Type C,SUP359,7125.68,9416.93,False,False,519
SKU000819,Mayora Clothing Product 19,Mayora,Fashion,Clothing,Clothing Type D,SUP486,239585.78,284375.9,False,False,330
SKU000820,LG Clothing Product 20,LG,Fashion,Clothing,Clothing Type E,SUP345,172648.79,195731.02,False,False,221
SKU000821,MegaMart Own Clothing Product 21,MegaMart Own,Fashion,Clothing,Clothing Type A,SUP305,277725.2,331166.38,True,False,405
SKU000822,Unilever Clothing Product 22,Unilever,Fashion,Clothing,Clothing Type B,SUP199,166551.4,213593.07,False,False,719
SKU000823,Mayora Clothing Product 23,Mayora,Fashion,Clothing,Clothing Type C,SUP328,101879.26,114622.0,False,False,269
SKU000824,Samsung Clothing Product 24,Samsung,Fashion,Clothing,Clothing Type D,SUP409,101252.77,121030.2,False,False,703
SKU000825,ABC Clothing Product 25,ABC,Fashion,Clothing,Clothing Type E,SUP318,201791.21,265312.89,False,False,558
SKU000826,Indofood Clothing Product 26,Indofood,Fashion,Clothing,Clothing Type A,SUP328,145901.93,175871.14,False,False,269
SKU000827,LG Clothing Product 27,LG,Fashion,Clothing,Clothing Type B,SUP326,372056.2,455650.88,False,False,475
SKU000828,Samsung Clothing Product 28,Samsung,Fashion,Clothing,Clothing Type C,SUP400,365659.73,447661.9,False,False,268
SKU000829,MegaMart Own Clothing Product 29,MegaMart Own,Fashion,Clothing,Clothing Type D,SUP368,155099.41,216598.61,True,False,523
SKU000830,MegaMart Own Clothing Product 30,MegaMart Own,Fashion,Clothing,Clothing Type E,SUP145,480247.17,637208.38,True,False,186
SKU000831,Mayora Clothing Product 31,Mayora,Fashion,Clothing,Clothing Type A,SUP463,210184.44,266249.91,False,False,320
SKU000832,Samsung Clothing Product 32,Samsung,Fashion,Clothing,Clothing Type B,SUP254,148284.27,184936.54,False,False,491
SKU000833,LG Clothing Product 33,LG,Fashion,Clothing,Clothing Type C,SUP178,116137.51,155318.34,False,False,448
SKU000834,LG Clothing Product 34,LG,Fashion,Clothing,Clothing Type D,SUP247,66467.58,86392.83,False,False,607
SKU000835,Wings Clothing Product 35,Wings,Fashion,Clothing,Clothing Type E,SUP352,19079.08,25364.02,False,False,248
SKU000836,ABC Clothing Product 36,ABC,Fashion,Clothing,Clothing Type A,SUP232,292627.56,371541.13,False,False,667
SKU000837,Unilever Clothing Product 37,Unilever,Fashion,Clothing,Clothing Type B,SUP108,189735.1,250428.93,False,False,445
SKU000838,Indofood Clothing Product 38,Indofood,Fashion,Clothing,Clothing Type C,SUP454,77337.87,95768.5,False,False,318
SKU000839,Indofood Clothing Product 39,Indofood,Fashion,Clothing,Clothing Type D,SUP282,139971.83,171585.06,False,False,229
SKU000840,Local Brand Clothing Product 40,Local Brand,Fashion,Clothing,Clothing Type E,SUP199,321278.53,360811.21,False,False,367
SKU000841,Nestle Clothing Product 41,Nestle,Fashion,Clothing,Clothing Type A,SUP450,274137.61,373302.21,False,False,488
SKU000842,ABC Clothing Product 42,ABC,Fashion,Clothing,Clothing Type B,SUP173,52437.54,66806.16,False,False,193
SKU000843,MegaMart Own Clothing Product 43,MegaMart Own,Fashion,Clothing,Clothing Type C,SUP310,144301.79,192446.98,True,False,528
SKU000844,Nestle Clothing Product 44,Nestle,Fashion,Clothing,Clothing Type D,SUP213,55696.84,63848.99,False,False,372
SKU000845,Local Brand Clothing Product 45,Local Brand,Fashion,Clothing,Clothing Type E,SUP369,308647.04,416495.99,False,False,724
SKU000846,Unilever Clothing Product 46,Unilever,Fashion,Clothing,Clothing Type A,SUP159,211586.4,290890.96,False,False,314
SKU000847,LG Clothing Product 47,LG,Fashion,Clothing,Clothing Type B,SUP171,177363.91,231870.54,False,False,632
SKU000848,Local Brand Clothing Product 48,Local Brand,Fashion,Clothing,Clothing Type C,SUP463,382976.83,460573.12,False,False,491
SKU000849,MegaMart Own Clothing Product 49,MegaMart Own,Fashion,Clothing,Clothing Type D,SUP455,408214.18,476266.49,True,False,325
SKU000850,Mayora Clothing Product 50,Mayora,Fashion,Clothing,Clothing Type E,SUP140,67045.37,76369.07,False,False,615
SKU000851,Unilever Footwear Product 1,Unilever,Fashion,Footwear,Footwear Type A,SUP487,43478.97,57931.71,False,False,621
SKU000852,MegaMart Own Footwear Product 2,MegaMart Own,Fashion,Footwear,Footwear Type B,SUP362,58369.6,78093.65,True,False,240
SKU000853,Mayora Footwear Product 3,Mayora,Fashion,Footwear,Footwear Type C,SUP105,26424.34,31458.01,False,False,278
SKU000854,Wings Footwear Product 4,Wings,Fashion,Footwear,Footwear Type D,SUP443,295863.51,343203.84,False,False,539
SKU000855,MegaMart Own Footwear Product 5,MegaMart Own,Fashion,Footwear,Footwear Type E,SUP242,77050.7,102004.29,True,False,536
SKU000856,Local Brand Footwear Product 6,Local Brand,Fashion,Footwear,Footwear Type A,SUP358,391497.06,502637.96,False,False,249
SKU000857,MegaMart Own Footwear Product 7,MegaMart Own,Fashion,Footwear,Footwear Type B,SUP211,291176.17,321515.36,True,False,376
SKU000858,Nestle Footwear Product 8,Nestle,Fashion,Footwear,Footwear Type C,SUP471,451321.84,569179.1,False,False,281
