event_id,customer_id,session_id,event_timestamp,event_date,event_type,page_url,product_id,device_type,platform,utm_source,utm_campaign,txn_id
EVT0000017034,CUST0009666,SES0000017034,2025-08-22 18:03:57,2025-08-22,page_view,/page_view,,MOBILE_APP,WEB,PAID_SOCIAL,campaign_8,
EVT0000017035,CUST0009666,SES0000017034,2025-08-22 18:51:57,2025-08-22,page_view,/page_view,,MOBILE_WEB,WEB,PAID_SEARCH,campaign_17,
EVT0000017036,CUST0009666,SES0000017034,2025-08-22 19:21:57,2025-08-22,checkout,/checkout,,MOBILE_APP,WEB,PAID_SOCIAL,,
EVT0000017037,CUST0009666,SES0000017034,2025-08-22 19:03:57,2025-08-22,purchase,/purchase,,MOBILE_APP,WEB,ORGANIC,campaign_7,TXN0000015541
EVT0000017038,CUST0004470,SES0000017038,2025-12-21 11:54:17,2025-12-21,page_view,/page_view,,DESKTOP,ANDROID,PAID_SEARCH,,
EVT0000017039,CUST0004470,SES0000017038,2025-12-21 12:51:17,2025-12-21,page_view,/page_view,,DESKTOP,ANDROID,REFERRAL,campaign_16,
EVT0000017040,CUST0004470,SES0000017038,2025-12-21 13:50:17,2025-12-21,product_view,/product/274,SKU000090,DESKTOP,WEB,REFERRAL,,
EVT0000017041,CUST0004470,SES0000017038,2025-12-21 12:24:17,2025-12-21,checkout,/checkout,,DESKTOP,ANDROID,EMAIL,,
EVT0000017042,CUST0004470,SES0000017038,2025-12-21 13:46:17,2025-12-21,purchase,/purchase,,MOBILE_APP,ANDROID,REFERRAL,campaign_6,TXN0000107440
EVT0000017043,CUST0005987,SES0000017043,2025-10-08 08:03:19,2025-10-08,page_view,/page_view,,DESKTOP,WEB,EMAIL,,
EVT0000017044,CUST0005987,SES0000017043,2025-10-08 08:34:19,2025-10-08,product_view,/product/353,SKU000047,MOBILE_APP,IOS,ORGANIC,,
EVT0000017045,CUST0005987,SES0000017043,2025-10-08 09:39:19,2025-10-08,page_view,/page_view,,MOBILE_WEB,IOS,PAID_SEARCH,campaign_10,
EVT0000017046,CUST0005987,SES0000017043,2025-10-08 08:27:19,2025-10-08,checkout,/checkout,,MOBILE_APP,IOS,ORGANIC,campaign_8,
EVT0000017047,CUST0005987,SES0000017043,2025-10-08 09:03:19,2025-10-08,purchase,/purchase,,MOBILE_WEB,ANDROID,EMAIL,campaign_16,TXN0000051175
EVT0000017048,CUST0006027,SES0000017048,2025-08-19 12:26:06,2025-08-19,page_view,/page_view,,DESKTOP,ANDROID,REFERRAL,,
EVT0000017049,CUST0006027,SES0000017048,2025-08-19 12:56:06,2025-08-19,add_to_cart,/add_to_cart,SKU000745,MOBILE_APP,WEB,PAID_SOCIAL,,
EVT0000017050,CUST0006027,SES0000017048,2025-08-19 14:12:06,2025-08-19,page_view,/page_view,,DESKTOP,IOS,EMAIL,campaign_8,
EVT0000017051,CUST0006027,SES0000017048,2025-08-19 15:23:06,2025-08-19,add_to_cart,/add_to_cart,SKU000882,MOBILE_APP,IOS,REFERRAL,,
EVT0000017052,CUST0006027,SES0000017048,2025-08-19 14:30:06,2025-08-19,checkout,/checkout,,MOBILE_APP,IOS,DIRECT,campaign_10,
EVT0000017053,CUST0006027,SES0000017048,2025-08-19 16:46:06,2025-08-19,purchase,/purchase,,DESKTOP,IOS,ORGANIC,,TXN0000014652
EVT0000017054,CUST0009634,SES0000017054,2025-10-07 15:36:33,2025-10-07,page_view,/page_view,,DESKTOP,WEB,EMAIL,campaign_4,
EVT0000017055,CUST0009634,SES0000017054,2025-10-07 15:58:33,2025-10-07,add_to_cart,/add_to_cart,SKU000133,DESKTOP,IOS,PAID_SOCIAL,,
EVT0000017056,CUST0009634,SES0000017054,2025-10-07 16:48:33,2025-10-07,product_view,/product/500,SKU000010,MOBILE_WEB,IOS,DIRECT,campaign_4,
EVT0000017057,CUST0009634,SES0000017054,2025-10-07 16:45:33,2025-10-07,product_view,/product/747,SKU000579,MOBILE_APP,IOS,DIRECT,,
EVT0000017058,CUST0009634,SES0000017054,2025-10-07 17:24:33,2025-10-07,add_to_cart,/add_to_cart,SKU000657,MOBILE_APP,IOS,ORGANIC,,
EVT0000017059,CUST0009634,SES0000017054,2025-10-07 20:36:33,2025-10-07,page_view,/page_view,,MOBILE_APP,IOS,PAID_SEARCH,,
EVT0000017060,CUST0009634,SES0000017054,2025-10-07 21:12:33,2025-10-07,checkout,/checkout,,MOBILE_WEB,IOS,DIRECT,,
EVT0000017061,CUST0009634,SES0000017054,2025-10-07 21:05:33,2025-10-07,purchase,/purchase,,MOBILE_APP,WEB,PAID_SEARCH,,TXN0000050431
EVT0000017062,CUST0006571,SES0000017062,2025-11-14 11:50:26,2025-11-14,product_view,/product/626,SKU000505,MOBILE_APP,ANDROID,PAID_SEARCH,,
EVT0000017063,CUST0006571,SES0000017062,2025-11-14 12:17:26,2025-11-14,add_to_cart,/add_to_cart,SKU000664,MOBILE_WEB,IOS,PAID_SOCIAL,,
EVT0000017064,CUST0006571,SES0000017062,2025-11-14 13:26:26,2025-11-14,product_view,/product/195,SKU000849,MOBILE_WEB,ANDROID,PAID_SEARCH,,
EVT0000017065,CUST0006571,SES0000017062,2025-11-14 13:23:26,2025-11-14,page_view,/page_view,,MOBILE_APP,IOS,ORGANIC,campaign_4,
EVT0000017066,CUST0006571,SES0000017062,2025-11-14 13:26:26,2025-11-14,page_view,/page_view,,MOBILE_APP,ANDROID,REFERRAL,,
EVT0000017067,CUST0006571,SES0000017062,2025-11-14 13:15:26,2025-11-14,checkout,/checkout,,MOBILE_APP,IOS,DIRECT,,
EVT0000017068,CUST0006571,SES0000017062,2025-11-14 13:08:26,2025-11-14,purchase,/purchase,,MOBILE_WEB,ANDROID,PAID_SEARCH,campaign_9,TXN0000078550
EVT0000017069,CUST0002291,SES0000017069,2025-12-12 06:28:08,2025-12-12,checkout,/checkout,,MOBILE_APP,IOS,REFERRAL,,
EVT0000017070,CUST0002291,SES0000017069,2025-12-12 07:14:08,2025-12-12,purchase,/purchase,,DESKTOP,IOS,EMAIL,campaign_13,TXN0000100315
EVT0000017071,CUST0009059,SES0000017071,2025-09-10 11:08:40,2025-09-10,page_view,/page_view,,MOBILE_WEB,IOS,PAID_SEARCH,campaign_11,
EVT0000017072,CUST0009059,SES0000017071,2025-09-10 11:17:40,2025-09-10,checkout,/checkout,,DESKTOP,ANDROID,PAID_SOCIAL,,
EVT0000017073,CUST0009059,SES0000017071,2025-09-10 11:20:40,2025-09-10,purchase,/purchase,,DESKTOP,IOS,PAID_SOCIAL,,TXN0000029685
EVT0000017074,CUST0001267,SES0000017074,2025-12-25 23:13:04,2025-12-25,product_view,/product/912,SKU000027,MOBILE_APP,ANDROID,EMAIL,,
EVT0000017075,CUST0001267,SES0000017074,2025-12-26 00:02:04,2025-12-26,product_view,/product/811,SKU000174,MOBILE_WEB,IOS,DIRECT,campaign_13,
EVT0000017076,CUST0001267,SES0000017074,2025-12-25 23:27:04,2025-12-25,page_view,/page_view,,MOBILE_APP,WEB,DIRECT,,
EVT0000017077,CUST0001267,SES0000017074,2025-12-25 23:37:04,2025-12-25,checkout,/checkout,,MOBILE_WEB,WEB,DIRECT,campaign_7,
EVT0000017078,CUST0001267,SES0000017074,2025-12-26 01:41:04,2025-12-26,purchase,/purchase,,MOBILE_WEB,ANDROID,ORGANIC,campaign_1,TXN0000112915
EVT0000017079,CUST0007529,SES0000017079,2025-09-23 09:19:12,2025-09-23,product_view,/product/219,SKU000110,DESKTOP,IOS,REFERRAL,,
EVT0000017080,CUST0007529,SES0000017079,2025-09-23 09:37:12,2025-09-23,add_to_cart,/add_to_cart,SKU000654,DESKTOP,IOS,ORGANIC,campaign_16,
EVT0000017081,CUST0007529,SES0000017079,2025-09-23 11:01:12,2025-09-23,add_to_cart,/add_to_cart,SKU000131,MOBILE_WEB,WEB,EMAIL,,
EVT0000017082,CUST0007529,SES0000017079,2025-09-23 09:49:12,2025-09-23,page_view,/page_view,,MOBILE_WEB,WEB,ORGANIC,,
EVT0000017083,CUST0007529,SES0000017079,2025-09-23 10:35:12,2025-09-23,checkout,/checkout,,MOBILE_WEB,ANDROID,EMAIL,campaign_5,
EVT0000017084,CUST0007529,SES0000017079,2025-09-23 13:39:12,2025-09-23,purchase,/purchase,,DESKTOP,WEB,EMAIL,,TXN0000039672
EVT0000017085,CUST0005059,SES0000017085,2025-11-27 01:24:35,2025-11-27,page_view,/page_view,,MOBILE_APP,WEB,PAID_SOCIAL,campaign_12,
EVT0000017086,CUST0005059,SES0000017085,2025-11-27 01:59:35,2025-11-27,page_view,/page_view,,MOBILE_APP,IOS,EMAIL,campaign_2,
EVT0000017087,CUST0005059,SES0000017085,2025-11-27 01:50:35,2025-11-27,product_view,/product/986,SKU000946,DESKTOP,IOS,EMAIL,campaign_9,
EVT0000017088,CUST0005059,SES0000017085,2025-11-27 02:36:35,2025-11-27,checkout,/checkout,,MOBILE_WEB,WEB,EMAIL,,
EVT0000017089,CUST0005059,SES0000017085,2025-11-27 02:48:35,2025-11-27,purchase,/purchase,,DESKTOP,IOS,EMAIL,,TXN0000088734
EVT0000017090,CUST0005890,SES0000017090,2025-10-16 18:25:34,2025-10-16,page_view,/page_view,,MOBILE_APP,WEB,REFERRAL,campaign_7,
EVT0000017091,CUST0005890,SES0000017090,2025-10-16 19:04:34,2025-10-16,checkout,/checkout,,DESKTOP,ANDROID,PAID_SOCIAL,,
EVT0000017092,CUST0005890,SES0000017090,2025-10-16 19:11:34,2025-10-16,purchase,/purchase,,DESKTOP,IOS,REFERRAL,,TXN0000056584
EVT0000017093,CUST0001800,SES0000017093,2025-09-15 22:25:20,2025-09-15,product_view,/product/595,SKU000912,MOBILE_APP,ANDROID,PAID_SEARCH,campaign_16,
EVT0000017094,CUST0001800,SES0000017093,2025-09-15 22:48:20,2025-09-15,checkout,/checkout,,DESKTOP,ANDROID,DIRECT,campaign_2,
EVT0000017095,CUST0001800,SES0000017093,2025-09-15 23:21:20,2025-09-15,purchase,/purchase,,DESKTOP,IOS,EMAIL,,TXN0000035203
EVT0000017096,CUST0004072,SES0000017096,2025-08-16 09:34:23,2025-08-16,add_to_cart,/add_to_cart,SKU000089,MOBILE_WEB,WEB,EMAIL,,
EVT0000017097,CUST0004072,SES0000017096,2025-08-16 09:46:23,2025-08-16,add_to_cart,/add_to_cart,SKU000249,MOBILE_WEB,IOS,EMAIL,campaign_19,
EVT0000017098,CUST0004072,SES0000017096,2025-08-16 11:10:23,2025-08-16,product_view,/product/264,SKU000864,DESKTOP,WEB,DIRECT,campaign_7,
EVT0000017099,CUST0004072,SES0000017096,2025-08-16 11:49:23,2025-08-16,checkout,/checkout,,DESKTOP,ANDROID,ORGANIC,campaign_7,
EVT0000017100,CUST0004072,SES0000017096,2025-08-16 11:42:23,2025-08-16,purchase,/purchase,,MOBILE_WEB,WEB,ORGANIC,campaign_15,TXN0000011534
EVT0000017101,CUST0007294,SES0000017101,2025-09-13 20:34:38,2025-09-13,product_view,/product/92,SKU000566,DESKTOP,WEB,REFERRAL,campaign_19,
EVT0000017102,CUST0007294,SES0000017101,2025-09-13 20:51:38,2025-09-13,page_view,/page_view,,MOBILE_APP,ANDROID,PAID_SOCIAL,,
EVT0000017103,CUST0007294,SES0000017101,2025-09-13 22:30:38,2025-09-13,page_view,/page_view,,DESKTOP,WEB,DIRECT,campaign_16,
EVT0000017104,CUST0007294,SES0000017101,2025-09-13 21:37:38,2025-09-13,add_to_cart,/add_to_cart,SKU000148,DESKTOP,WEB,DIRECT,,
EVT0000017105,CUST0007294,SES0000017101,2025-09-13 22:26:38,2025-09-13,checkout,/checkout,,DESKTOP,IOS,REFERRAL,,
EVT0000017106,CUST0007294,SES0000017101,2025-09-13 22:39:38,2025-09-13,purchase,/purchase,,MOBILE_APP,IOS,ORGANIC,campaign_4,TXN0000034263
EVT0000017107,CUST0003610,SES0000017107,2025-12-03 03:18:33,2025-12-03,product_view,/product/695,SKU000376,DESKTOP,WEB,PAID_SOCIAL,campaign_13,
EVT0000017108,CUST0003610,SES0000017107,2025-12-03 03:27:33,2025-12-03,product_view,/product/489,SKU000729,MOBILE_WEB,IOS,PAID_SOCIAL,,
EVT0000017109,CUST0003610,SES0000017107,2025-12-03 03:36:33,2025-12-03,checkout,/checkout,,DESKTOP,WEB,PAID_SOCIAL,campaign_19,
EVT0000017110,CUST0003610,SES0000017107,2025-12-03 03:51:33,2025-12-03,purchase,/purchase,,MOBILE_WEB,IOS,DIRECT,campaign_10,TXN0000093522
EVT0000017111,CUST0008664,SES0000017111,2025-08-07 15:46:33,2025-08-07,add_to_cart,/add_to_cart,SKU000560,DESKTOP,IOS,PAID_SOCIAL,campaign_11,
EVT0000017112,CUST0008664,SES0000017111,2025-08-07 16:03:33,2025-08-07,add_to_cart,/add_to_cart,SKU000095,MOBILE_APP,WEB,PAID_SOCIAL,,
EVT0000017113,CUST0008664,SES0000017111,2025-08-07 16:52:33,2025-08-07,page_view,/page_view,,MOBILE_WEB,WEB,EMAIL,,
EVT0000017114,CUST0008664,SES0000017111,2025-08-07 16:07:33,2025-08-07,add_to_cart,/add_to_cart,SKU000114,DESKTOP,ANDROID,REFERRAL,campaign_8,
EVT0000017115,CUST0008664,SES0000017111,2025-08-07 17:54:33,2025-08-07,add_to_cart,/add_to_cart,SKU000735,MOBILE_WEB,ANDROID,PAID_SEARCH,,
EVT0000017116,CUST0008664,SES0000017111,2025-08-07 16:21:33,2025-08-07,page_view,/page_view,,MOBILE_WEB,IOS,DIRECT,campaign_5,
EVT0000017117,CUST0008664,SES0000017111,2025-08-07 18:16:33,2025-08-07,checkout,/checkout,,DESKTOP,IOS,DIRECT,campaign_3,
EVT0000017118,CUST0008664,SES0000017111,2025-08-07 21:29:33,2025-08-07,purchase,/purchase,,MOBILE_WEB,WEB,ORGANIC,,TXN0000005839
EVT0000017119,CUST0004198,SES0000017119,2025-12-20 22:13:53,2025-12-20,page_view,/page_view,,DESKTOP,IOS,EMAIL,,
EVT0000017120,CUST0004198,SES0000017119,2025-12-20 23:07:53,2025-12-20,page_view,/page_view,,MOBILE_APP,WEB,PAID_SEARCH,,
EVT0000017121,CUST0004198,SES0000017119,2025-12-20 23:57:53,2025-12-20,page_view,/page_view,,MOBILE_WEB,IOS,DIRECT,,
EVT0000017122,CUST0004198,SES0000017119,2025-12-20 23:10:53,2025-12-20,page_view,/page_view,,DESKTOP,IOS,REFERRAL,,
EVT0000017123,CUST0004198,SES0000017119,2025-12-21 00:13:53,2025-12-21,page_view,/page_view,,MOBILE_WEB,IOS,PAID_SEARCH,,
EVT0000017124,CUST0004198,SES0000017119,2025-12-21 00:08:53,2025-12-21,page_view,/page_view,,MOBILE_WEB,WEB,REFERRAL,campaign_7,
EVT0000017125,CUST0004198,SES0000017119,2025-12-21 01:43:53,2025-12-21,checkout,/checkout,,DESKTOP,ANDROID,REFERRAL,campaign_1,
EVT0000017126,CUST0004198,SES0000017119,2025-12-20 22:48:53,2025-12-20,purchase,/purchase,,MOBILE_WEB,IOS,ORGANIC,,TXN0000107310
EVT0000017127,CUST0000089,SES0000017127,2025-11-20 12:31:52,2025-11-20,add_to_cart,/add_to_cart,SKU000290,DESKTOP,ANDROID,REFERRAL,,
EVT0000017128,CUST0000089,SES0000017127,2025-11-20 13:17:52,2025-11-20,product_view,/product/606,SKU000653,MOBILE_WEB,WEB,PAID_SOCIAL,,
EVT0000017129,CUST0000089,SES0000017127,2025-11-20 12:55:52,2025-11-20,product_view,/product/505,SKU000038,MOBILE_WEB,ANDROID,PAID_SOCIAL,campaign_1,
EVT0000017130,CUST0000089,SES0000017127,2025-11-20 14:43:52,2025-11-20,checkout,/checkout,,DESKTOP,IOS,REFERRAL,,
EVT0000017131,CUST0000089,SES0000017127,2025-11-20 16:27:52,2025-11-20,purchase,/purchase,,DESKTOP,WEB,PAID_SOCIAL,,TXN0000085878
EVT0000017132,CUST0004810,SES0000017132,2026-01-16 23:10:39,2026-01-16,page_view,/page_view,,MOBILE_WEB,IOS,PAID_SOCIAL,campaign_15,
EVT0000017133,CUST0004810,SES0000017132,2026-01-16 23:18:39,2026-01-16,product_view,/product/672,SKU000024,MOBILE_APP,ANDROID,DIRECT,,
EVT0000017134,CUST0004810,SES0000017132,2026-01-16 23:52:39,2026-01-16,product_view,/product/484,SKU000903,MOBILE_APP,IOS,EMAIL,campaign_8,
EVT0000017135,CUST0004810,SES0000017132,2026-01-17 01:01:39,2026-01-17,checkout,/checkout,,MOBILE_APP,ANDROID,EMAIL,,
EVT0000017136,CUST0004810,SES0000017132,2026-01-17 02:50:39,2026-01-17,purchase,/purchase,,MOBILE_APP,IOS,PAID_SEARCH,,TXN0000127816
EVT0000017137,CUST0008486,SES0000017137,2025-08-27 18:10:47,2025-08-27,product_view,/product/983,SKU000877,DESKTOP,ANDROID,EMAIL,,
EVT0000017138,CUST0008486,SES0000017137,2025-08-27 19:03:47,2025-08-27,product_view,/product/546,SKU000734,DESKTOP,WEB,DIRECT,,
EVT0000017139,CUST0008486,SES0000017137,2025-08-27 19:16:47,2025-08-27,product_view,/product/744,SKU000581,DESKTOP,ANDROID,PAID_SEARCH,,
EVT0000017140,CUST0008486,SES0000017137,2025-08-27 20:58:47,2025-08-27,checkout,/checkout,,MOBILE_APP,IOS,PAID_SOCIAL,campaign_1,
EVT0000017141,CUST0008486,SES0000017137,2025-08-27 19:38:47,2025-08-27,purchase,/purchase,,DESKTOP,ANDROID,PAID_SOCIAL,campaign_20,TXN0000019733
EVT0000017142,CUST0004490,SES0000017142,2025-08-31 22:38:37,2025-08-31,add_to_cart,/add_to_cart,SKU000593,DESKTOP,ANDROID,PAID_SEARCH,,
EVT0000017143,CUST0004490,SES0000017142,2025-08-31 23:09:37,2025-08-31,page_view,/page_view,,MOBILE_APP,WEB,DIRECT,,
EVT0000017144,CUST0004490,SES0000017142,2025-08-31 23:22:37,2025-08-31,page_view,/page_view,,DESKTOP,IOS,DIRECT,campaign_18,
EVT0000017145,CUST0004490,SES0000017142,2025-09-01 01:29:37,2025-09-01,page_view,/page_view,,MOBILE_APP,IOS,PAID_SOCIAL,,
EVT0000017146,CUST0004490,SES0000017142,2025-09-01 01:38:37,2025-09-01,page_view,/page_view,,MOBILE_APP,ANDROID,PAID_SOCIAL,,
EVT0000017147,CUST0004490,SES0000017142,2025-09-01 02:23:37,2025-09-01,page_view,/page_view,,DESKTOP,ANDROID,PAID_SEARCH,campaign_18,
EVT0000017148,CUST0004490,SES0000017142,2025-09-01 03:14:37,2025-09-01,checkout,/checkout,,DESKTOP,WEB,EMAIL,,
EVT0000017149,CUST0004490,SES0000017142,2025-09-01 01:47:37,2025-09-01,purchase,/purchase,,MOBILE_APP,ANDROID,PAID_SEARCH,,TXN0000024352
EVT0000017150,CUST0001493,SES0000017150,2026-01-02 20:59:46,2026-01-02,add_to_cart,/add_to_cart,SKU000098,MOBILE_APP,WEB,ORGANIC,campaign_11,
EVT0000017151,CUST0001493,SES0000017150,2026-01-02 21:52:46,2026-01-02,page_view,/page_view,,MOBILE_WEB,ANDROID,ORGANIC,,
EVT0000017152,CUST0001493,SES0000017150,2026-01-02 21:37:46,2026-01-02,add_to_cart,/add_to_cart,SKU000731,MOBILE_APP,ANDROID,PAID_SEARCH,,
EVT0000017153,CUST0001493,SES0000017150,2026-01-02 21:47:46,2026-01-02,page_view,/page_view,,MOBILE_WEB,IOS,DIRECT,campaign_8,
EVT0000017154,CUST0001493,SES0000017150,2026-01-02 22:07:46,2026-01-02,checkout,/checkout,,DESKTOP,ANDROID,PAID_SOCIAL,campaign_14,
EVT0000017155,CUST0001493,SES0000017150,2026-01-03 00:04:46,2026-01-03,purchase,/purchase,,MOBILE_WEB,IOS,ORGANIC,,TXN0000116846
EVT0000017156,CUST0001520,SES0000017156,2025-09-04 13:57:25,2025-09-04,add_to_cart,/add_to_cart,SKU000071,DESKTOP,ANDROID,PAID_SOCIAL,,
EVT0000017157,CUST0001520,SES0000017156,2025-09-04 14:27:25,2025-09-04,page_view,/page_view,,MOBILE_WEB,ANDROID,ORGANIC,campaign_18,
EVT0000017158,CUST0001520,SES0000017156,2025-09-04 15:43:25,2025-09-04,product_view,/product/936,SKU000358,DESKTOP,WEB,EMAIL,,
EVT0000017159,CUST0001520,SES0000017156,2025-09-04 14:57:25,2025-09-04,page_view,/page_view,,MOBILE_APP,WEB,DIRECT,campaign_20,
EVT0000017160,CUST0001520,SES0000017156,2025-09-04 17:53:25,2025-09-04,page_view,/page_view,,MOBILE_APP,ANDROID,PAID_SOCIAL,campaign_10,
EVT0000017161,CUST0001520,SES0000017156,2025-09-04 16:22:25,2025-09-04,checkout,/checkout,,MOBILE_APP,WEB,PAID_SEARCH,campaign_17,
EVT0000017162,CUST0001520,SES0000017156,2025-09-04 16:51:25,2025-09-04,purchase,/purchase,,DESKTOP,ANDROID,PAID_SEARCH,,TXN0000024846
EVT0000017163,CUST0003558,SES0000017163,2025-11-02 18:50:56,2025-11-02,add_to_cart,/add_to_cart,SKU000795,MOBILE_WEB,ANDROID,PAID_SOCIAL,campaign_17,
EVT0000017164,CUST0003558,SES0000017163,2025-11-02 19:03:56,2025-11-02,add_to_cart,/add_to_cart,SKU000383,DESKTOP,ANDROID,REFERRAL,,
EVT0000017165,CUST0003558,SES0000017163,2025-11-02 19:56:56,2025-11-02,page_view,/page_view,,MOBILE_WEB,WEB,EMAIL,,
EVT0000017166,CUST0003558,SES0000017163,2025-11-02 20:38:56,2025-11-02,page_view,/page_view,,MOBILE_APP,WEB,PAID_SEARCH,campaign_14,
EVT0000017167,CUST0003558,SES0000017163,2025-11-02 22:42:56,2025-11-02,page_view,/page_view,,DESKTOP,ANDROID,PAID_SEARCH,campaign_4,
EVT0000017168,CUST0003558,SES0000017163,2025-11-02 20:00:56,2025-11-02,add_to_cart,/add_to_cart,SKU000094,MOBILE_APP,IOS,DIRECT,,
EVT0000017169,CUST0003558,SES0000017163,2025-11-03 00:20:56,2025-11-03,checkout,/checkout,,MOBILE_APP,WEB,REFERRAL,,
EVT0000017170,CUST0003558,SES0000017163,2025-11-03 00:54:56,2025-11-03,purchase,/purchase,,MOBILE_APP,WEB,EMAIL,campaign_19,TXN0000068888
EVT0000017171,CUST0003118,SES0000017171,2026-01-25 08:09:56,2026-01-25,product_view,/product/909,SKU000467,MOBILE_APP,ANDROID,PAID_SOCIAL,,
EVT0000017172,CUST0003118,SES0000017171,2026-01-25 09:08:56,2026-01-25,product_view,/product/907,SKU000313,DESKTOP,ANDROID,REFERRAL,,
EVT0000017173,CUST0003118,SES0000017171,2026-01-25 08:37:56,2026-01-25,checkout,/checkout,,DESKTOP,ANDROID,PAID_SOCIAL,campaign_1,
EVT0000017174,CUST0003118,SES0000017171,2026-01-25 10:48:56,2026-01-25,purchase,/purchase,,MOBILE_APP,ANDROID,PAID_SEARCH,campaign_20,TXN0000134398
EVT0000017175,CUST0004664,SES0000017175,2025-09-09 20:16:14,2025-09-09,checkout,/checkout,,MOBILE_WEB,ANDROID,ORGANIC,campaign_16,
EVT0000017176,CUST0004664,SES0000017175,2025-09-09 20:31:14,2025-09-09,purchase,/purchase,,MOBILE_WEB,WEB,DIRECT,,TXN0000031010
EVT0000017177,CUST0006685,SES0000017177,2025-10-16 15:19:24,2025-10-16,product_view,/product/802,SKU000218,DESKTOP,IOS,EMAIL,,
EVT0000017178,CUST0006685,SES0000017177,2025-10-16 15:47:24,2025-10-16,page_view,/page_view,,DESKTOP,IOS,REFERRAL,campaign_5,
EVT0000017179,CUST0006685,SES0000017177,2025-10-16 16:03:24,2025-10-16,product_view,/product/843,SKU000350,DESKTOP,WEB,DIRECT,,
EVT0000017180,CUST0006685,SES0000017177,2025-10-16 18:13:24,2025-10-16,add_to_cart,/add_to_cart,SKU000209,MOBILE_WEB,ANDROID,PAID_SEARCH,,
EVT0000017181,CUST0006685,SES0000017177,2025-10-16 17:59:24,2025-10-16,add_to_cart,/add_to_cart,SKU000503,DESKTOP,WEB,PAID_SOCIAL,,
EVT0000017182,CUST0006685,SES0000017177,2025-10-16 18:34:24,2025-10-16,checkout,/checkout,,MOBILE_WEB,ANDROID,PAID_SEARCH,,
EVT0000017183,CUST0006685,SES0000017177,2025-10-16 19:31:24,2025-10-16,purchase,/purchase,,MOBILE_APP,IOS,EMAIL,,TXN0000057518
EVT0000017184,CUST0009533,SES0000017184,2026-01-06 11:38:26,2026-01-06,checkout,/checkout,,MOBILE_APP,ANDROID,ORGANIC,campaign_19,
EVT0000017185,CUST0009533,SES0000017184,2026-01-06 12:02:26,2026-01-06,purchase,/purchase,,MOBILE_WEB,IOS,ORGANIC,campaign_2,TXN0000119177
EVT0000017186,CUST0005975,SES0000017186,2025-12-09 14:08:27,2025-12-09,product_view,/product/405,SKU000666,MOBILE_WEB,WEB,PAID_SOCIAL,,
EVT0000017187,CUST0005975,SES0000017186,2025-12-09 15:06:27,2025-12-09,page_view,/page_view,,MOBILE_APP,ANDROID,EMAIL,,
EVT0000017188,CUST0005975,SES0000017186,2025-12-09 14:46:27,2025-12-09,checkout,/checkout,,MOBILE_WEB,ANDROID,PAID_SEARCH,,
EVT0000017189,CUST0005975,SES0000017186,2025-12-09 16:35:27,2025-12-09,purchase,/purchase,,MOBILE_APP,WEB,PAID_SEARCH,,TXN0000098408
EVT0000017190,CUST0006563,SES0000017190,2025-11-25 07:22:33,2025-11-25,page_view,/page_view,,MOBILE_APP,IOS,REFERRAL,campaign_16,
EVT0000017191,CUST0006563,SES0000017190,2025-11-25 07:51:33,2025-11-25,page_view,/page_view,,MOBILE_APP,WEB,ORGANIC,campaign_1,
EVT0000017192,CUST0006563,SES0000017190,2025-11-25 08:40:33,2025-11-25,checkout,/checkout,,MOBILE_WEB,IOS,REFERRAL,,
EVT0000017193,CUST0006563,SES0000017190,2025-11-25 07:46:33,2025-11-25,purchase,/purchase,,DESKTOP,IOS,PAID_SEARCH,,TXN0000087315
EVT0000017194,CUST0004376,SES0000017194,2025-12-29 07:50:49,2025-12-29,add_to_cart,/add_to_cart,SKU000086,DESKTOP,WEB,REFERRAL,campaign_7,
EVT0000017195,CUST0004376,SES0000017194,2025-12-29 08:13:49,2025-12-29,page_view,/page_view,,DESKTOP,IOS,EMAIL,,
EVT0000017196,CUST0004376,SES0000017194,2025-12-29 08:00:49,2025-12-29,checkout,/checkout,,MOBILE_WEB,ANDROID,PAID_SOCIAL,campaign_15,
EVT0000017197,CUST0004376,SES0000017194,2025-12-29 08:53:49,2025-12-29,purchase,/purchase,,MOBILE_APP,WEB,ORGANIC,,TXN0000113159
EVT0000017198,CUST0002065,SES0000017198,2025-09-10 18:55:42,2025-09-10,page_view,/page_view,,DESKTOP,ANDROID,REFERRAL,,
EVT0000017199,CUST0002065,SES0000017198,2025-09-10 19:15:42,2025-09-10,page_view,/page_view,,MOBILE_WEB,IOS,ORGANIC,campaign_5,
EVT0000017200,CUST0002065,SES0000017198,2025-09-10 19:55:42,2025-09-10,add_to_cart,/add_to_cart,SKU000707,DESKTOP,WEB,PAID_SEARCH,,
EVT0000017201,CUST0002065,SES0000017198,2025-09-10 21:19:42,2025-09-10,add_to_cart,/add_to_cart,SKU000495,MOBILE_WEB,WEB,REFERRAL,,
EVT0000017202,CUST0002065,SES0000017198,2025-09-10 22:19:42,2025-09-10,add_to_cart,/add_to_cart,SKU000518,DESKTOP,ANDROID,PAID_SEARCH,,
EVT0000017203,CUST0002065,SES0000017198,2025-09-10 20:55:42,2025-09-10,checkout,/checkout,,DESKTOP,WEB,DIRECT,,
EVT0000017204,CUST0002065,SES0000017198,2025-09-10 23:43:42,2025-09-10,purchase,/purchase,,MOBILE_WEB,ANDROID,DIRECT,campaign_3,TXN0000030728
